Year,Campagne,Region,Site,Famille,Variete,Num Parcelle,CodeTracabilite,yearly_sum_N,yearly_sum_P,yearly_sum_K
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,40246,TR40300,272.113383464,111.062519922,174.369788138
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,40257,TR40300,272.113383464,111.062519922,174.369788138
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,40258 ,TR40300,272.113383464,111.062519922,174.369788138
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,40259,TR40300,272.113383464,111.062519922,174.369788138
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,40261 ,TR40300,67.667514629,27.61794061,43.361535736
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50152,TR50000,285.297132713,109.936105592,172.601986284
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50153 ,TR50000,138.883137239,53.516398198,84.022040117
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50154,TR50000,270.942762247,104.404867956,163.917078304
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50155 ,TR50000,238.592904231,91.939006978,144.346476311
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50162,TR50000,106.124456265,40.893165006,64.203829652
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50163 ,TR50000,106.124456265,40.893165006,64.203829652
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50164 ,TR50000,106.124456265,40.893165006,64.203829652
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50165 ,TR50000,170.574581854,39.140332605,61.450962646
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50166,TR50000,204.651225975,78.859381364,123.811979781
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50167,TR50000,204.651225975,78.859381364,123.811979781
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50168,TR50000,204.651225975,78.859381364,123.811979781
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50169 ,TR50000,204.651225975,78.859381364,123.811979781
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50171 ,TR50000,248.625460231,95.805385582,150.416089469
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50172 ,TR50000,255.768423559,98.55719837299999,154.73730741100002
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50173 ,TR50000,252.742943024,97.391877556,152.906200658
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50174 ,TR50000,247.692658442,95.445604178,149.851544943
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50175 ,TR50000,180.400286083,69.51474913,109.140212817
2021.0,20/21,HAOUZ,Ouled Moussa,AF,AF1,50176 ,TR50000,175.099754415,67.472236753,105.93283635099999
2021.0,20/21,ORIENTAL,Cherraa,AF,AF1,11077,TR11077,144.853600908,44.727630596,33.482232485
2021.0,20/21,ORIENTAL,Cherraa,AF,AF1,11078,TR11078,198.65641275500002,61.340802298,45.91853402
2021.0,20/21,ORIENTAL,Cherraa,AF,AF1,11079,TR11079,144.439624254,44.599467031,33.386264968
2021.0,20/21,ORIENTAL,Cherraa,AF,AF1,11080,TR11080,63.114591575,19.488342523,14.588584391000001
2021.0,20/21,ORIENTAL,Cherraa,AF,AF1,11081,TR11081,117.74512648000001,36.35674336,27.215919457000002
2021.0,20/21,ORIENTAL,Cherraa,AF,AF1,11082,TR11082,185.82609899800002,57.378656729,42.952508035
2021.0,20/21,ORIENTAL,Cherraa,AF,AF1,11083,TR11083,141.16994280699998,43.590202943,32.630771344
2021.0,20/21,ORIENTAL,Cherraa,AF,AF1,11084,TR11084,219.14244272800002,67.666013412,50.653424298000004
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11001,TR11300,134.832732554,47.986971071999996,99.067241113
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11002,TR11300,186.448805948,66.355429116,137.18876068400002
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11003,TR11300,195.4803091,101.221460852,146.660302386
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11004,TR11300,279.286800749,114.897871063,220.184335638
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11005,TR11300,330.775335021,136.099511039,260.812648232
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11006,TR11300,127.813058981,52.542219962,93.272386513
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11007,TR11300,272.76455353299997,112.11600563,199.378981638
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11008,TR11400,280.587972733,130.41600563,214.023952038
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11009,TR11400,284.53260977,118.631299918,236.305564638
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11010,TR11400,175.360920443,69.147596888,146.897725103
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11011,TR11400,364.335790669,139.429260462,297.776360014
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11012,TR11100,274.364303748,96.817213112,222.794980954
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11013,TR11100,275.51753764800003,96.817213112,226.897830754
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11014,TR11100,259.625316526,91.284615844,213.404136471
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11015,TR11200,303.105235231,108.158689824,236.849992757
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11016,TR11100,282.27498383,101.90692444000001,211.38865690400002
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11017,TR11100,281.429602248,96.817213112,247.817443954
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11018,TR11100,273.278551548,96.817213112,219.028088554
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11019,TR11100,260.956253926,91.284615844,218.116463271
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11020,TR11200,231.539605145,85.71046451400001,192.028584916
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11021,TR11200,214.428922543,77.801034175,189.375484237
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11022,TR11200,329.030653963,116.78985998399999,261.94373478
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11023,TR11200,237.445406345,85.71046451400001,212.946870316
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11024,TR11200,222.300518947,80.813017008,195.242321352
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11025,TR11200,234.629368413,85.294243242,206.073194259
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11026,TR11200,116.990615702,42.977881187,99.51402655700001
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11027,TR11200,174.150094913,62.299722989,160.391643819
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11028,TR11200,205.589813452,73.809342246,187.32149633
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11029,TR11200,135.378895387,49.932741594,113.600336219
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11030,TR11200,220.66714743400001,78.389020675,207.318927153
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11031,TR11500,141.190164646,54.427036541,115.87825425199999
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11032,TR11500,121.429470763,45.920295711,105.959261591
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11033,TR11200,167.728463824,59.580790956,157.596595859
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11034,TR11500,180.952075137,69.757965129,148.489450116
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11035,TR11500,205.346590257,75.83796287199999,192.151853301
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11036,TR11500,134.559334957,48.780313849,132.30972408
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11037,TR11500,311.970769457,113.108514047,306.66426103
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11038,TR11500,242.477354377,88.765957925,232.42764309
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11039,TR11500,202.665711273,74.18026246699999,194.350084652
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11040,TR11500,296.364057687,109.383830738,277.767616917
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11041,TR11500,237.586901167,88.38132679099999,217.845074681
2021.0,20/21,ORIENTAL,Cherraa,CLA,CLA5,11042,TR11500,60.354254569,22.924342028999998,52.016707897
2021.0,20/21,ORIENTAL,Cherraa,ORA,ORA2,11060,TR11060,187.116397703,57.229331934,54.893855646
2021.0,20/21,ORIENTAL,Cherraa,ORA,ORA2,11061,TR11061,279.177973458,85.386448926,81.901889391
2021.0,20/21,ORIENTAL,Cherraa,ORA,ORA2,11062,TR11062,99.018688776,30.284337834000002,29.048523921
2021.0,20/21,ORIENTAL,Cherraa,ORA,ORA2,11063,TR11063,272.867853302,83.456372409,80.050601787
2021.0,20/21,ORIENTAL,Cherraa,ORA,ORA2,11064,TR11064,151.035909948,46.194254277,44.30909961
2021.0,20/21,ORIENTAL,Cherraa,ORA,ORA2,11065,TR11065,203.214801449,62.15278428,59.616443439
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11043,TR11600,152.555672381,45.328154184,58.919969394
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11044,TR11044,65.44601593099999,20.016449556,19.199631612
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11045,TR11045,127.169153306,42.186302976,27.663125832
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11046,TR11046,130.18895098,43.187841178999996,28.319797914
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11047,TR11047,129.820769027,43.065937149999996,28.239883512000002
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11048,TR11048,101.389043045,33.634226767,22.05521283
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11049,TR11049,90.008836731,29.858719869,19.57939737
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11050,TR11050,38.633082339,12.815546922,8.403551064
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11051,TR11051,116.009998388,38.484626575,25.235811012
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11052,TR11052,117.66733467799999,39.034100556,25.596048312
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11053,TR11053,140.243219686,46.523659091,30.507309534
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11054,TR11054,142.195146024,47.170982041,30.931769355
2021.0,20/21,ORIENTAL,Cherraa,SPA,SPA1,11057,TR11057,107.870973399,35.784451774000004,23.465198271
2021.0,20/21,SOUSS,Ouled Abbou,SPA,SPA10,21041,TR21041,-1.0,-1.0,0.046557602
2021.0,20/21,SOUSS,Ouled Abbou,SPA,SPA11,21011,TR21011,0.334579937,-1.0,0.213310124
2021.0,20/21,SOUSS,Ouled Abbou,SPA,SPA3,21031,TR21031,-1.0,-1.0,0.097442398
2021.0,20/21,SOUSS,Ouled Abbou,SPA,SPA4,21071,TR21071,0.09,-1.0,0.080989876
2021.0,20/21,SOUSS,Ouled Abbou,SPA,SPA5,21021,TR21021,0.054,-1.0,-1.0
2021.0,20/21,SOUSS,Ouled Abbou,SPA,SPA7,21081,TR21081,0.442372063,-1.0,0.072
2021.0,20/21,SOUSS,Ouled Abbou,SPA,SPA8,21061,TR21061,0.5831999999999999,-1.0,0.108
2021.0,20/21,SOUSS,Ouled Teima,AF,AF1,11030,TR11030,322.610858359,102.666697863,339.91963188
2021.0,20/21,SOUSS,Ouled Teima,AF,AF1,11040,TR11030,300.89511037299997,95.608963447,318.247076354
2021.0,20/21,SOUSS,Ouled Teima,CLA,CLA15,11010,TR11010,505.764909141,137.690745503,599.431293334
2021.0,20/21,SOUSS,Ouled Teima,CLA,CLA15,12010,TR12010,388.006304036,105.318153276,483.259899376
2021.0,20/21,SOUSS,Ouled Teima,SPA,SPA1,12011,TR12011,0.155247873,0.040493332,0.080846062
2021.0,20/21,SOUSS,Ouled Teima,SPA,SPA1,12050,TR12011,0.673265199,0.175607889,0.350606028
2021.0,20/21,SOUSS,Qrarma,AF,AF1,11010,TR11010,322.255379961,85.316670768,313.412421614
2021.0,20/21,SOUSS,Qrarma,AF,AF1,11030,TR11030,4.78155945,0.2217015,106.160466
2021.0,20/21,SOUSS,Qrarma,AF,AF1,11040,TR11010,118.10452271,31.481841723,114.937262476
2021.0,20/21,SOUSS,Qrarma,AF,AF1,11090,TR11090,62.039225664,16.546994944,60.378666793
2021.0,20/21,SOUSS,Qrarma,AF,AF1,11110,TR11010,231.846120547,61.380776458999996,225.483973518
2021.0,20/21,SOUSS,Qrarma,AF,AF1,21130,TR21130,-1.0,-1.0,51.242999999999995
2021.0,20/21,SOUSS,Qrarma,CLA,CLA1,41030,TR41040,187.651600706,41.452444639999996,202.106654168
2021.0,20/21,SOUSS,Qrarma,CLA,CLA1,41040,TR41040,479.25228786,101.536761067,513.65345612
2021.0,20/21,SOUSS,Qrarma,CLA,CLA1,41060,TR41060,112.100085095,25.063598655,118.45675321
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,31110,TR31110,341.481218417,79.829620993,331.262165007
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,31120,TR31120,577.888600499,146.479263339,568.016736026
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,31130,TR31130,219.115715254,54.409560795000004,212.240634909
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,41070,TR41070,395.463536464,93.79304671999999,382.867765718
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,41080,TR41080,126.614954564,30.952470026,126.265237259
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,41090,TR41090,204.322153319,48.322636612,196.63201881
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,41100,TR41070,51.43180965,-1.0,126.10041000000001
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,41100,TR41100,214.683319739,62.669493493,126.777787245
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,41110,TR41110,143.156088899,34.540036285,141.903222459
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,51010,TR51040,80.919317937,18.178381123,88.150225187
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,51030,TR51050,61.91546829,13.969914293,66.782049936
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,51040,TR51040,409.904331683,90.446258359,432.36520647099996
2021.0,20/21,SOUSS,Qrarma,CLA,CLA14,51050,TR51050,70.775280394,15.899784835,77.10132292200001
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21010,TR21010,157.494684268,34.836858518999996,135.23635330300002
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21030,TR21030,126.319560773,28.897523471,120.456797354
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21040,TR21040,316.938918469,77.537801261,301.88573524599997
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21050,TR21050,94.884462151,23.010895919,89.315588415
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21060,TR21060,73.461271606,17.795880869,69.177261012
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21080,TR21080,114.315265588,28.092380524,107.902255552
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21090,TR21090,263.353278877,63.97584918,245.873700139
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21110,TR21110,129.151763237,31.279612395,125.786463534
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,21120,TR21120,53.670366736999995,13.197144897,50.843115556
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,31020,TR31020,115.825685929,27.568054896,112.846670165
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,31030,TR31030,214.308750888,51.014535954,208.82328865099998
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,31050,TR31030,75.499073022,17.971688952,73.565413171
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,31060,TR31060,50.038450742,11.911118051,48.757403478
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,31070,TR31030,105.514045493,25.117186455,102.814606531
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,31090,TR31030,33.603131958,7.992127451,32.768253306
2021.0,20/21,SOUSS,Qrarma,CLA,CLA15,31100,TR31100,0.045421918,-1.0,-1.0
2021.0,20/21,SOUSS,Qrarma,CLA,CLA18,21070,TR21070,86.083957965,19.375971393,90.879963607
2021.0,20/21,SOUSS,Qrarma,CLA,CLA18,51020,TR51020,56.49322823,14.176251187,60.782796381
2021.0,20/21,SOUSS,Qrarma,CLA,CLA4,51070,TR51070,861.647737185,176.0215986,997.3495959
2021.0,20/21,SOUSS,Qrarma,CLA,CLA6,11020,TR11020,465.366031947,115.719072275,571.473770044
2021.0,20/21,SOUSS,Qrarma,CLA,CLA9,21100,TR21100,300.092922535,62.161817973,313.777708206
2021.0,20/21,SOUSS,Qrarma,NOA,NOA1,11080,TR11080,77.191229663,20.261654885000002,61.863647026
2021.0,20/21,SOUSS,Qrarma,ORA,ORA2,11100,TR11100,236.454957705,70.191042768,256.471727094
2021.0,20/21,SOUSS,Qrarma,ORA,ORA2,21020,TR21020,198.0566749,49.511625061,191.982753561
2021.0,20/21,SOUSS,Qrarma,ORA,ORA2,31010,TR31010,102.441400332,26.235116638,96.050922306
2021.0,20/21,SOUSS,Taroudant,AF,AF1,14211 ,TR14211,526.652870606,112.41702063299999,375.368620116
2021.0,20/21,SOUSS,Taroudant,AF,AF1,26310,TR26310,1454.065574166,335.54524899,1435.782202225
2021.0,20/21,SOUSS,Taroudant,AF,AF1,27310,TR26310,1419.729992272,335.877153775,1338.302476032
2021.0,20/21,SOUSS,Taroudant,CLA,CLA1,24020,TR24020,87.075958373,46.397572857,75.755544278
2021.0,20/21,SOUSS,Taroudant,CLA,CLA1,24040,TR24040,87.075958373,46.397572857,75.755544278
2021.0,20/21,SOUSS,Taroudant,CLA,CLA1,24050,TR24050,82.199921379,43.802317893,71.51394361
2021.0,20/21,SOUSS,Taroudant,CLA,CLA1,27020,TR27020,70.401394923,30.298634454000002,50.215285379
2021.0,20/21,SOUSS,Taroudant,CLA,CLA14,10010,TR10010,561.8380083,204.75813,495.0453486
2021.0,20/21,SOUSS,Taroudant,CLA,CLA14,11020,TR11020,721.7352,247.89825000000002,862.323
2021.0,20/21,SOUSS,Taroudant,CLA,CLA14,24010,TR24000,460.466396279,164.987536339,381.330446441
2021.0,20/21,SOUSS,Taroudant,CLA,CLA14,24030,TR10010,7.373347475999999,2.8321557840000002,2.744287833
2021.0,20/21,SOUSS,Taroudant,CLA,CLA14,25010,TR24000,491.265016024,176.199347685,404.540588302
2021.0,20/21,SOUSS,Taroudant,CLA,CLA14,25410,TR25110,-1.0,2.124027109,2.9185839390000003
2021.0,20/21,SOUSS,Taroudant,CLA,CLA14,25510,TR25510,278.173201022,62.444738914,271.009552764
2021.0,20/21,SOUSS,Taroudant,CLA,CLA14,26010,TR24000,507.66467206199997,182.128111079,417.046742459
2021.0,20/21,SOUSS,Taroudant,CLA,CLA15,21020,TR23000,292.709906011,103.976884514,196.228324147
2021.0,20/21,SOUSS,Taroudant,CLA,CLA15,21030,TR23000,288.909659978,101.887653054,199.570479255
2021.0,20/21,SOUSS,Taroudant,CLA,CLA15,21110,TR21110,251.707864461,81.199169707,198.223650774
2021.0,20/21,SOUSS,Taroudant,CLA,CLA15,22020,TR23000,218.349963663,77.127068853,151.333471693
2021.0,20/21,SOUSS,Taroudant,CLA,CLA15,22030,TR23000,219.386755241,77.377873527,151.446279859
2021.0,20/21,SOUSS,Taroudant,CLA,CLA15,23020,TR23000,215.358474925,75.984328942,145.595689955
2021.0,20/21,SOUSS,Taroudant,CLA,CLA15,23030,TR23000,212.361563988,74.882714321,146.856462684
2021.0,20/21,SOUSS,Taroudant,CLA,CLA15,48110,TR48110,1326.45310485,377.0997981,1087.9300146
2021.0,20/21,SOUSS,Taroudant,CLA,CLA18,12210,TR12210,80.298133978,18.416665076,66.707581391
2021.0,20/21,SOUSS,Taroudant,CLA,CLA18,12211,TR12211,174.550944678,40.51494735,146.75123431699998
2021.0,20/21,SOUSS,Taroudant,CLA,CLA2,21010,TR21010,4.220739487,1.130125135,1.689193793
2021.0,20/21,SOUSS,Taroudant,CLA,CLA2,21011,TR21011,3.043819059,0.814998518,1.218175224
2021.0,20/21,SOUSS,Taroudant,CLA,CLA3,21410 ,TR21410,962.282884631,293.842971305,663.881694763
2021.0,20/21,SOUSS,Taroudant,CLA,CLA4,10030,TR10030,679.115621212,209.221197343,440.450183261
2021.0,20/21,SOUSS,Taroudant,CLA,CLA4,10031,TR10031,379.807477388,116.734513757,236.068831339
2021.0,20/21,SOUSS,Taroudant,CLA,CLA4,13410 ,TR13410,685.610504245,150.343543462,566.975513748
2021.0,20/21,SOUSS,Taroudant,CLA,CLA4,23010,TR23010,425.46898945,200.803134166,338.05804744200003
2021.0,20/21,SOUSS,Taroudant,CLA,CLA6,11310,TR11310,608.308731235,137.172469927,521.156245749
2021.0,20/21,SOUSS,Taroudant,CLA,CLA6,12410,TR11310,250.402386519,55.155693423,231.046768185
2021.0,20/21,SOUSS,Taroudant,CLA,CLA6,12510,TR11310,127.96952552399999,28.245527949,124.132394068
2021.0,20/21,SOUSS,Taroudant,MAD,MAD4,25050,TR25050,17.625747371,6.153821043,7.060550017000001
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,11010,TR11010,672.8535,244.5315,677.127
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,15110,TR16110,730.404660333,165.920528383,640.6128319000001
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,16110,TR16110,822.69373348,170.987249463,693.778953721
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,25020,TR25000,103.121103385,42.411766607,92.635957169
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,25030,TR25000,102.146103385,42.411766607,89.050957169
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,25040,TR25000,104.096103385,42.411766607,95.923957169
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,26020,TR26000,247.713185366,105.637784228,203.25168459600002
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,26030,TR26000,246.81618536599998,105.637784228,200.077684596
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,26040,TR26000,244.096502447,104.05591779,200.48189668
2021.0,20/21,SOUSS,Taroudant,NOA,NOA1,27010,TR27010,892.937286779,368.655315546,756.313662421
2021.0,20/21,SOUSS,Taroudant,ORA,ORA4,33110,TR33110,777.740760938,149.25555009,676.523996225
2021.0,20/21,SOUSS,Taroudant,ORA,ORA4,34110,TR34110,796.576004841,160.231977935,666.299004403
2021.0,20/21,SOUSS,Taroudant,ORA,ORA4,35110,TR35110,818.914496538,161.760305542,605.094161152
2021.0,20/21,SOUSS,Taroudant,ORA,ORA4,36110,TR35110,190.878019338,38.705119531,144.753803178
2021.0,20/21,SOUSS,Taroudant,ORA,ORA4,36310,TR36310,509.157497454,104.003685934,382.440826164
2021.0,20/21,SOUSS,Taroudant,ORA,ORA4,37110,TR36310,439.316909841,89.895899786,328.913187924
2021.0,20/21,SOUSS,Taroudant,SPA,SPA1,22010,TR22010,111.363274897,54.132273419,91.681432771
2021.0,20/21,SOUSS,Taroudant,SPA,SPA1,22011,TR22011,87.933661255,40.95058155,66.936743367
2021.0,20/21,SOUSS,Taroudant,SPA,SPA1,22012,TR22012,5.4890103,0.212868,18.946155
2021.0,20/21,SOUSS,Taroudant,SPA,SPA1,22013,TR22013,1.9372902,0.075126,6.6868602
2021.0,20/21,SOUSS,Taroudant,SPA,SPA1,22014,TR22014,2.1525489,0.083478,7.4298492
2021.0,20/21,SOUSS,Taroudant,SPA,SPA11,36210,TR36210,81.567328954,16.723444292,63.935746838
2021.0,20/21,TADLA,Beni Mellal,AF,AF1,20010,TR20600,311.0133471,410.3024817,42.18249
2021.0,20/21,TADLA,Beni Mellal,AF,AF1,20011,TR20011,18.0339642,8.2899756,0.714
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA11,10070 ,TR10100,293.565,114.98400000000001,419.448
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA15,20050,TR10200,434.51255879999997,170.8509939,582.561
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA15,30060,TR30400,436.36297091299997,174.7530738,400.5296778
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA16,10040,TR10000,444.105,180.696,626.889
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA16,20030,TR20300,546.370397323,210.1526547,508.9110912
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA17,10040,TR10000,203.092523449,78.845808,185.63974199999998
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA17,20060,TR20200,434.640438021,165.8275899,392.232177
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA18,10013,TR10013,40.818217692000005,13.763057400000001,34.2066576
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA18,40010,TR40010,9.25176588,2.7665796,2.2611129
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA18,40020,TR40020,104.044312728,33.5979366,89.5019058
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA7,10050,TR10100,212.619890257,83.2865133,196.906848
2021.0,20/21,TADLA,Beni Mellal,CLA,CLA7,30061,TR30100,434.74223025,168.7195848,414.2354214
2021.0,20/21,TADLA,Beni Mellal,MAD,MAD2,30010,TR30010,63.55307175,15.2093925,0.768
2021.0,20/21,TADLA,Beni Mellal,MAD,MAD3,10010,TR10500,319.50410775,344.4044634,36.933495
2021.0,20/21,TADLA,Beni Mellal,MAD,MAD3,10011,TR10011,9.205962750000001,4.1449512,0.40199999999999997
2021.0,20/21,TADLA,Beni Mellal,MAD,MAD3,20042,TR20000,120.697448462,47.653588737999996,131.391645687
2021.0,20/21,TADLA,Beni Mellal,MAD,MAD3,20043,TR20000,93.042558028,36.731112662,101.283587913
2021.0,20/21,TADLA,Beni Mellal,MAD,MAD3,30011,TR30011,23.0527686,6.5766951,0.28800000000000003
2021.0,20/21,TADLA,Beni Mellal,MAD,MAD3,30021,TR30021,25.8703137,5.0421669,0.28800000000000003
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA11,10080,TR10300,189.610358905,95.787736776,234.615619528
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA11,20021,TR20100,102.00483135,18.5188677,26.3588226
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA11,20044,TR20100,75.145959248,37.663354468,90.17894092
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA11,20045,TR20100,102.302970713,50.234193032,122.64939788
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA11,20050,TR20100,310.74483105,83.2301631,197.09625
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA11,20060,TR20300,262.432020095,125.299421424,326.041639472
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA2,10100,TR10400,221.997495217,76.47469147,174.487337856
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA2,20030,TR20400,453.8774988,148.2039939,405.753
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA2,20070,TR20400,493.780654883,181.16146673,455.196922944
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA2,20080,TR20400,561.5115,208.644,511.38
2021.0,20/21,TADLA,Beni Mellal,ORA,ORA2,30030,TR30500,1055.60608845,365.3857188,837.798285
